,id,label
1372,0|0|tr|Q8F8C5|Q8F8C5_LEPIN,0
1373,0|0|tr|Q8F4B9|Q8F4B9_LEPIN,0
1374,0|0|tr|Q8F439|Q8F439_LEPIN,0
1375,0|0|tr|Q8F254|Q8F254_LEPIN,0
1376,0|0|tr|Q8F5W8|Q8F5W8_LEPIN,0
1377,0|0|tr|Q8EZ27|Q8EZ27_LEPIN,0
1378,0|0|tr|Q8EYS4|Q8EYS4_LEPIN,0
1379,0|0|tr|Q8EXG0|Q8EXG0_LEPIN,0
1380,0|0|tr|Q8F9V6|Q8F9V6_LEPIN,0
1381,0|0|tr|Q8F9V7|Q8F9V7_LEPIN,0
1382,0|0|tr|Q8F5Q1|Q8F5Q1_LEPIN,0
1383,0|0|tr|Q8F4Q2|Q8F4Q2_LEPIN,0
1384,0|0|tr|Q8F4F3|Q8F4F3_LEPIN,0
1385,0|0|sp|Q8F3M0|Y2381_LEPIN,0
1386,0|0|tr|Q8F1N9|Q8F1N9_LEPIN,0
1387,0|0|tr|Q8F1M8|Q8F1M8_LEPIN,0
1388,0|0|tr|Q8F0N0|Q8F0N0_LEPIN,0
1389,0|0|tr|Q8EYG8|Q8EYG8_LEPIN,0
1390,0|0|tr|Q8EY50|Q8EY50_LEPIN,0
1391,0|0|tr|Q8EXP5|Q8EXP5_LEPIN,0
1392,0|0|tr|Q8CXR3|Q8CXR3_LEPIN,0
1393,0|0|tr|G1UB15|G1UB15_LEPIN,0
1394,0|0|tr|Q8F9B4|Q8F9B4_LEPIN,0
1395,0|0|sp|Q8F724|LNT1_LEPIN,0
1396,0|0|tr|Q8F4A9|Q8F4A9_LEPIN,0
1397,0|0|tr|Q8F2S9|Q8F2S9_LEPIN,0
1398,0|0|tr|Q8F9H1|Q8F9H1_LEPIN,0
1399,0|0|tr|Q8F9M0|Q8F9M0_LEPIN,0
1400,0|0|tr|Q8F903|Q8F903_LEPIN,0
1401,0|0|tr|Q8F8F4|Q8F8F4_LEPIN,0
1402,0|0|tr|Q8F4S0|Q8F4S0_LEPIN,0
1403,0|0|tr|Q8F4Q6|Q8F4Q6_LEPIN,0
1404,0|0|tr|Q8F4H7|Q8F4H7_LEPIN,0
1405,0|0|tr|Q8F170|Q8F170_LEPIN,0
1406,0|0|tr|Q8F8C4|Q8F8C4_LEPIN,0
1407,0|0|tr|Q8EXG1|Q8EXG1_LEPIN,0
1408,0|0|tr|Q8F7M9|Q8F7M9_LEPIN,0
1409,0|0|tr|Q8EXF5|Q8EXF5_LEPIN,0
1410,0|0|tr|Q8F147|Q8F147_LEPIN,0
1411,0|0|tr|Q8EYS6|Q8EYS6_LEPIN,0
1412,0|0|tr|Q8EXP9|Q8EXP9_LEPIN,0
1413,0|0|tr|Q8F6T2|Q8F6T2_LEPIN,0
1414,0|0|tr|Q8F473|Q8F473_LEPIN,0
1415,0|0|tr|Q8F8L8|Q8F8L8_LEPIN,0
1416,0|0|tr|Q8EY33|Q8EY33_LEPIN,0
1417,0|0|tr|Q8F7Y4|Q8F7Y4_LEPIN,0
1418,0|0|sp|Q8EY69|RSMG_LEPIN,0
1419,0|0|tr|Q8EY29|Q8EY29_LEPIN,0
1420,0|0|tr|Q8F1E0|Q8F1E0_LEPIN,0
1421,0|0|tr|Q8F8Z3|Q8F8Z3_LEPIN,0
1422,0|0|sp|Q8F7K3|RIMP_LEPIN,0
1423,0|0|tr|Q8F9P0|Q8F9P0_LEPIN,0
1424,0|0|tr|Q8EY34|Q8EY34_LEPIN,0
1425,0|0|tr|Q8FA13|Q8FA13_LEPIN,0
1426,0|0|tr|Q8F3E6|Q8F3E6_LEPIN,0
1427,0|0|tr|Q8F5G9|Q8F5G9_LEPIN,0
1428,0|0|tr|Q8EY30|Q8EY30_LEPIN,0
1429,0|0|tr|Q8EZK2|Q8EZK2_LEPIN,0
1430,0|0|tr|A0A0U1EVN5|A0A0U1EVN5_YERIN,0
1431,0|0|tr|A0A0U1EXA6|A0A0U1EXA6_YERIN,0
1432,0|0|tr|A0A0U1EXS1|A0A0U1EXS1_YERIN,0
1433,0|0|tr|A0A0U1ERW3|A0A0U1ERW3_YERIN,0
1434,0|0|tr|A0A0U1EMY4|A0A0U1EMY4_YERIN,0
1435,0|0|tr|A0A0U1EL18|A0A0U1EL18_YERIN,0
1436,0|0|tr|A0A0U1EY39|A0A0U1EY39_YERIN,0
1437,0|0|tr|A0A0H0M1T1|A0A0H0M1T1_ECOLX,0
1438,0|0|tr|A0A0H0LVY7|A0A0H0LVY7_ECOLX,0
1439,0|0|tr|A0A0U1QX17|A0A0U1QX17_YERP3,0
1440,0|0|tr|A0A0U1QWJ4|A0A0U1QWJ4_YERP3,0
1441,0|0|tr|A0A0U1R3F0|A0A0U1R3F0_YERP3,0
1442,0|0|tr|A0A0U1QWS7|A0A0U1QWS7_YERP3,0
1443,0|0|tr|A0A0U1R1L8|A0A0U1R1L8_YERP3,0
1444,0|0|tr|A0A0U1QXN4|A0A0U1QXN4_YERP3,0
1445,0|0|tr|A0A0U1QWC8|A0A0U1QWC8_YERP3,0
1446,0|0|tr|A0A0U1QTX3|A0A0U1QTX3_YERP3,0
1447,0|0|sp|A7FGQ6|NUOB_YERP3,0
1448,0|0|tr|A0A0U1QTI6|A0A0U1QTI6_YERP3,0
1449,0|0|tr|A0A0U1QT64|A0A0U1QT64_YERP3,0
1450,0|0|tr|A0A0U1QTL5|A0A0U1QTL5_YERP3,0
1451,0|0|tr|Q9I3G9|Q9I3G9_PSEAE,0
1452,0|0|tr|Q9HXW1|Q9HXW1_PSEAE,0
1453,0|0|tr|Q9I225|Q9I225_PSEAE,0
1454,0|0|tr|Q9I3M3|Q9I3M3_PSEAE,0
1455,0|0|tr|Q9HVF7|Q9HVF7_PSEAE,0
1456,0|0|tr|Q9HTM7|Q9HTM7_PSEAE,0
1457,0|0|tr|Q9I0N1|Q9I0N1_PSEAE,0
1458,0|0|tr|Q9HW60|Q9HW60_PSEAE,0
1459,0|0|tr|Q9I5Y9|Q9I5Y9_PSEAE,0
1460,0|0|tr|Q9I010|Q9I010_PSEAE,0
1461,0|0|tr|Q9HT96|Q9HT96_PSEAE,0
1462,0|0|tr|Q9I4M5|Q9I4M5_PSEAE,0
1463,0|0|sp|Q9I0N3|TUSD_PSEAE,0
1464,0|0|tr|Q9I1I9|Q9I1I9_PSEAE,0
1465,0|0|tr|Q9HUJ7|Q9HUJ7_PSEAE,0
1466,0|0|tr|Q9HUB2|Q9HUB2_PSEAE,0
1467,0|0|tr|Q9HV06|Q9HV06_PSEAE,0
1468,0|0|sp|Q9I6N5|FDC_PSEAE,0
1469,0|0|tr|Q9HXM9|Q9HXM9_PSEAE,0
1470,0|0|sp|Q9HXE4|DAUB_PSEAE,0
1471,0|0|tr|Q9HWQ0|Q9HWQ0_PSEAE,0
1472,0|0|tr|Q9I2Y4|Q9I2Y4_PSEAE,0
1473,0|0|tr|Q9I4Y1|Q9I4Y1_PSEAE,0
1474,0|0|tr|Q9I1F5|Q9I1F5_PSEAE,0
1475,0|0|tr|Q9HYG0|Q9HYG0_PSEAE,0
1476,0|0|tr|Q9HV07|Q9HV07_PSEAE,0
1477,0|0|tr|Q9HTV2|Q9HTV2_PSEAE,0
1478,0|0|tr|Q9HT92|Q9HT92_PSEAE,0
1479,0|0|tr|Q9I6T0|Q9I6T0_PSEAE,0
1480,0|0|tr|Q9I4C2|Q9I4C2_PSEAE,0
1481,0|0|tr|Q9I448|Q9I448_PSEAE,0
1482,0|0|tr|Q9HX71|Q9HX71_PSEAE,0
1483,0|0|tr|Q9I247|Q9I247_PSEAE,0
1484,0|0|tr|Q9I1K3|Q9I1K3_PSEAE,0
1485,0|0|tr|Q9HTV4|Q9HTV4_PSEAE,0
1486,0|0|sp|Q9HYB8|ETCC_PSEAE,0
1487,0|0|tr|Q9I2G3|Q9I2G3_PSEAE,0
1488,0|0|tr|Q9I590|Q9I590_PSEAE,0
1489,0|0|tr|Q9I4C3|Q9I4C3_PSEAE,0
1490,0|0|tr|Q9I3V4|Q9I3V4_PSEAE,0
1491,0|0|tr|Q9I2E6|Q9I2E6_PSEAE,0
1492,0|0|tr|Q9I040|Q9I040_PSEAE,0
1493,0|0|sp|Q9HXF2|Y3854_PSEAE,0
1494,0|0|tr|Q9HWQ7|Q9HWQ7_PSEAE,0
1495,0|0|tr|Q9I128|Q9I128_PSEAE,0
1496,0|0|tr|Q9HUQ6|Q9HUQ6_PSEAE,0
1497,0|0|tr|Q9HVN8|Q9HVN8_PSEAE,0
1498,0|0|tr|Q9I4V9|Q9I4V9_PSEAE,0
1499,0|0|tr|Q9I6Z5|Q9I6Z5_PSEAE,0
1500,0|0|tr|Q9I6R1|Q9I6R1_PSEAE,0
1501,0|0|tr|Q9I6D0|Q9I6D0_PSEAE,0
1502,0|0|tr|Q9I642|Q9I642_PSEAE,0
1503,0|0|tr|Q9I3D6|Q9I3D6_PSEAE,0
1504,0|0|tr|Q9I1Y2|Q9I1Y2_PSEAE,0
1505,0|0|tr|Q9I6U1|Q9I6U1_PSEAE,0
1506,0|0|tr|Q9I1G1|Q9I1G1_PSEAE,0
1507,0|0|tr|Q9I1F1|Q9I1F1_PSEAE,0
1508,0|0|tr|Q9HYY2|Q9HYY2_PSEAE,0
1509,0|0|tr|Q9HYQ9|Q9HYQ9_PSEAE,0
1510,0|0|tr|Q9HXV8|Q9HXV8_PSEAE,0
1511,0|0|tr|Q9HWK4|Q9HWK4_PSEAE,0
1512,0|0|tr|Q9HW44|Q9HW44_PSEAE,0
1513,0|0|tr|Q9HTH9|Q9HTH9_PSEAE,0
1514,0|0|sp|P33642|Y4548_PSEAE,0
1515,0|0|sp|P11436|AMIE_PSEAE,0
1516,0|0|sp|O86062|NUDC_PSEAE,0
1517,0|0|tr|Q9HZT1|Q9HZT1_PSEAE,0
1518,0|0|tr|Q9HZQ0|Q9HZQ0_PSEAE,0
1519,0|0|sp|Q9HZG0|RLMKL_PSEAE,0
1520,0|0|tr|Q9HW73|Q9HW73_PSEAE,0
1521,0|0|tr|Q9HT34|Q9HT34_PSEAE,0
1522,0|0|tr|Q9I6I3|Q9I6I3_PSEAE,0
1523,0|0|tr|Q9I4F2|Q9I4F2_PSEAE,0
1524,0|0|tr|Q9I130|Q9I130_PSEAE,0
1525,0|0|tr|Q9HVG0|Q9HVG0_PSEAE,0
1526,0|0|tr|Q9I4R7|Q9I4R7_PSEAE,0
1527,0|0|tr|Q9I4P1|Q9I4P1_PSEAE,0
1528,0|0|tr|Q9I1F8|Q9I1F8_PSEAE,0
1529,0|0|tr|Q9I0F2|Q9I0F2_PSEAE,0
1530,0|0|tr|Q9HYR5|Q9HYR5_PSEAE,0
1531,0|0|sp|Q9HYB6|ETCG_PSEAE,0
1532,0|0|tr|Q9HXQ5|Q9HXQ5_PSEAE,0
1533,0|0|tr|Q9HWL0|Q9HWL0_PSEAE,0
1534,0|0|tr|Q9HVS3|Q9HVS3_PSEAE,0
1535,0|0|tr|Q9HTQ5|Q9HTQ5_PSEAE,0
1536,0|0|tr|Q9HT60|Q9HT60_PSEAE,0
1537,0|0|tr|Q9HT26|Q9HT26_PSEAE,0
1538,0|0|tr|Q9HUE2|Q9HUE2_PSEAE,0
1539,0|0|tr|Q9I598|Q9I598_PSEAE,0
1540,0|0|tr|Q9I1K8|Q9I1K8_PSEAE,0
1541,0|0|tr|Q9I1F0|Q9I1F0_PSEAE,0
1542,0|0|tr|Q9HZS9|Q9HZS9_PSEAE,0
1543,0|0|tr|Q9HXC5|Q9HXC5_PSEAE,0
1544,0|0|tr|Q9HW90|Q9HW90_PSEAE,0
1545,0|0|tr|Q9HW70|Q9HW70_PSEAE,0
1546,0|0|tr|Q9HTB3|Q9HTB3_PSEAE,0
1547,0|0|sp|Q9I0N2|TUSC_PSEAE,0
1548,0|0|tr|Q9I0F0|Q9I0F0_PSEAE,0
1549,0|0|tr|Q9HX16|Q9HX16_PSEAE,0
1550,0|0|tr|Q9I5I8|Q9I5I8_PSEAE,0
1551,0|0|tr|Q9I5C6|Q9I5C6_PSEAE,0
1552,0|0|tr|Q9I343|Q9I343_PSEAE,0
1553,0|0|tr|Q9HZQ6|Q9HZQ6_PSEAE,0
1554,0|0|tr|Q9HTT7|Q9HTT7_PSEAE,0
1555,0|0|tr|Q9HWJ5|Q9HWJ5_PSEAE,0
1556,0|0|tr|Q9HWJ0|Q9HWJ0_PSEAE,0
1557,0|0|tr|Q9HTT8|Q9HTT8_PSEAE,0
1558,0|0|tr|Q9HTS3|Q9HTS3_PSEAE,0
1559,0|0|tr|Q9I3U2|Q9I3U2_PSEAE,0
1560,0|0|tr|Q9I2X7|Q9I2X7_PSEAE,0
1561,0|0|tr|Q9HT27|Q9HT27_PSEAE,0
1562,0|0|tr|Q9I417|Q9I417_PSEAE,0
1563,0|0|tr|Q9I2V3|Q9I2V3_PSEAE,0
1564,0|0|tr|Q9HZP0|Q9HZP0_PSEAE,0
1565,0|0|tr|Q9I3T7|Q9I3T7_PSEAE,0
1566,0|0|tr|Q9I5E0|Q9I5E0_PSEAE,0
1567,0|0|tr|Q9HYM7|Q9HYM7_PSEAE,0
1568,0|0|tr|Q9I1R9|Q9I1R9_PSEAE,0
1569,0|0|tr|Q9HZC2|Q9HZC2_PSEAE,0
1570,0|0|tr|Q9I3P6|Q9I3P6_PSEAE,0
1571,0|0|tr|Q9HUV3|Q9HUV3_PSEAE,0
1572,0|0|tr|Q9I2I3|Q9I2I3_PSEAE,0
1573,0|0|sp|P0C348|RF2_PSEAE,0
1574,0|0|tr|Q9HYN6|Q9HYN6_PSEAE,0
1575,0|0|tr|Q9I6C3|Q9I6C3_PSEAE,0
1576,0|0|tr|Q9I0I8|Q9I0I8_PSEAE,0
1577,0|0|tr|Q9HWR6|Q9HWR6_PSEAE,0
1578,0|0|sp|Q9HZX3|TGPA_PSEAE,0
1579,0|0|tr|G3XD60|G3XD60_PSEAE,0
1580,0|0|tr|Q9I3A0|Q9I3A0_PSEAE,0
1581,0|0|tr|Q9I092|Q9I092_PSEAE,0
1582,0|0|tr|G3XCT7|G3XCT7_PSEAE,0
1583,0|0|sp|O31038|MSUE_PSEAE,0
1584,0|0|tr|A1JTQ6|A1JTQ6_YERE8,0
1585,0|0|tr|A1JM09|A1JM09_YERE8,0
1586,0|0|tr|A1JJM6|A1JJM6_YERE8,0
1587,0|0|tr|A1JMW2|A1JMW2_YERE8,0
1588,0|0|tr|A1JQH4|A1JQH4_YERE8,0
1589,0|0|tr|A1JM97|A1JM97_YERE8,0
1590,0|0|tr|A1JTH1|A1JTH1_YERE8,0
1591,0|0|tr|A1JIU3|A1JIU3_YERE8,0
1592,0|0|tr|A1JSB2|A1JSB2_YERE8,0
1593,0|0|tr|A1JNW0|A1JNW0_YERE8,0
1594,0|0|tr|A1JHX9|A1JHX9_YERE8,0
1595,0|0|tr|A1JTZ6|A1JTZ6_YERE8,0
1596,0|0|tr|A1JTQ8|A1JTQ8_YERE8,0
1597,0|0|tr|A1JM68|A1JM68_YERE8,0
1598,0|0|tr|A1JTT2|A1JTT2_YERE8,0
1599,0|0|tr|A1JNM0|A1JNM0_YERE8,0
1600,0|0|tr|A1JTU5|A1JTU5_YERE8,0
1601,0|0|tr|A1JQB3|A1JQB3_YERE8,0
1602,0|0|tr|A1JJG2|A1JJG2_YERE8,0
1603,0|0|tr|A1JLE7|A1JLE7_YERE8,0
1604,0|0|tr|A1JU25|A1JU25_YERE8,0
1605,0|0|tr|A1JPE0|A1JPE0_YERE8,0
1606,0|0|tr|A1JLI3|A1JLI3_YERE8,0
1607,0|0|tr|A1JTP0|A1JTP0_YERE8,0
1608,0|0|tr|Q9Z8E8|Q9Z8E8_CHLPN,0
1609,0|0|tr|Q9Z6N8|Q9Z6N8_CHLPN,0
1610,0|0|tr|Q9Z842|Q9Z842_CHLPN,0
1611,0|0|tr|Q9JRZ1|Q9JRZ1_CHLPN,0
1612,0|0|sp|Q9Z8F4|Y389_CHLPN,0
1613,0|0|sp|Q9Z6J2|DEF_CHLPN,0
1614,0|0|tr|Q9Z7N0|Q9Z7N0_CHLPN,0
1615,0|0|sp|Q9Z721|Y885_CHLPN,0
1616,0|0|tr|Q9Z971|Q9Z971_CHLPN,0
1617,0|0|sp|Q9Z7V1|HEMH_CHLPN,0
1618,0|0|sp|Q9Z964|TRMD_CHLPN,0
1619,0|0|tr|Q9Z8E9|Q9Z8E9_CHLPN,0
1620,0|0|sp|Q9Z874|MTAB_CHLPN,0
1621,0|0|tr|Q9Z839|Q9Z839_CHLPN,0
1622,0|0|sp|Q9Z726|FTSK_CHLPN,0
1623,0|0|tr|Q9Z8R8|Q9Z8R8_CHLPN,0
1624,0|0|tr|Q9Z6P7|Q9Z6P7_CHLPN,0
1625,0|0|tr|Q9Z744|Q9Z744_CHLPN,0
1626,0|0|tr|Q9Z700|Q9Z700_CHLPN,0
1627,0|0|tr|Q9K2B4|Q9K2B4_CHLPN,0
1628,0|0|tr|Q9Z8S7|Q9Z8S7_CHLPN,0
1629,0|0|tr|Q9Z943|Q9Z943_CHLPN,0
1630,0|0|tr|Q9Z8D6|Q9Z8D6_CHLPN,0
1631,0|0|tr|Q9Z7U1|Q9Z7U1_CHLPN,0
1632,0|0|tr|Q9Z8H9|Q9Z8H9_CHLPN,0
1633,0|0|tr|Q9Z7V8|Q9Z7V8_CHLPN,0
1634,0|0|tr|Q9Z9C1|Q9Z9C1_CHLPN,0
1635,0|0|tr|Q9Z769|Q9Z769_CHLPN,0
1636,0|0|sp|Q9Z6X2|RNPA_CHLPN,0
1637,0|0|tr|Q18A96|Q18A96_PEPD6,0
1638,0|0|tr|Q18CP2|Q18CP2_PEPD6,0
1639,0|0|tr|F3Y5V8|F3Y5V8_PEPD6,0
1640,0|0|tr|Q18B30|Q18B30_PEPD6,0
1641,0|0|tr|Q18B01|Q18B01_PEPD6,0
1642,0|0|tr|X1W3M6|X1W3M6_PEPD6,0
1643,0|0|tr|Q188X0|Q188X0_PEPD6,0
1644,0|0|tr|Q187G6|Q187G6_PEPD6,0
1645,0|0|tr|Q18B59|Q18B59_PEPD6,0
1646,0|0|tr|Q184U3|Q184U3_PEPD6,0
1647,0|0|tr|Q18CR6|Q18CR6_PEPD6,0
1648,0|0|tr|Q18B33|Q18B33_PEPD6,0
1649,0|0|tr|Q186W9|Q186W9_PEPD6,0
1650,0|0|tr|Q182D1|Q182D1_PEPD6,0
1651,0|0|tr|Q183H7|Q183H7_PEPD6,0
1652,0|0|tr|Q182Y4|Q182Y4_PEPD6,0
1653,0|0|tr|Q183R4|Q183R4_PEPD6,0
1654,0|0|tr|V6FJD1|V6FJD1_ECOLX,0
1655,0|0|tr|V6FGP2|V6FGP2_ECOLX,0
1656,0|0|tr|V6F9G2|V6F9G2_ECOLX,0
1657,0|0|tr|W8ZI87|W8ZI87_ECOLX,0
1658,0|0|tr|W8ZPJ2|W8ZPJ2_ECOLX,0
1659,0|0|tr|W8ZTA4|W8ZTA4_ECOLX,0
1660,0|0|tr|W8ZJ23|W8ZJ23_ECOLX,0
1661,0|0|tr|W8ZQX1|W8ZQX1_ECOLX,0
1662,0|0|tr|W9ADN6|W9ADN6_ECOLX,0
1663,0|0|tr|W8ZK37|W8ZK37_ECOLX,0
1664,0|0|tr|W9AGM8|W9AGM8_ECOLX,0
1665,0|0|tr|W9A096|W9A096_ECOLX,0
1666,0|0|tr|W8ZFJ4|W8ZFJ4_ECOLX,0
1667,0|0|tr|W8ZKF7|W8ZKF7_ECOLX,0
1668,0|0|tr|W8ZYI2|W8ZYI2_ECOLX,0
1669,0|0|tr|B7MKQ4|B7MKQ4_ECO45,0
1670,0|0|tr|B7MKP4|B7MKP4_ECO45,0
1671,0|0|tr|B7MNF8|B7MNF8_ECO45,0
1672,0|0|tr|B7LIA0|B7LIA0_ECO45,0
1673,0|0|tr|B7LIC0|B7LIC0_ECO45,0
1674,0|0|tr|T6GVX0|T6GVX0_ECOLX,0
1675,0|0|tr|T6I252|T6I252_ECOLX,0
1676,0|0|tr|T6IB04|T6IB04_ECOLX,0
1677,0|0|tr|T6I248|T6I248_ECOLX,0
1678,0|0|tr|T6HDL0|T6HDL0_ECOLX,0
1679,0|0|tr|T6GL84|T6GL84_ECOLX,0
1680,0|0|tr|S1HBL3|S1HBL3_ECOLX,0
1681,0|0|tr|S1GSI1|S1GSI1_ECOLX,0
1682,0|0|tr|S1GQ21|S1GQ21_ECOLX,0
1683,0|0|tr|S1H1B0|S1H1B0_ECOLX,0
1684,0|0|tr|S1HBK0|S1HBK0_ECOLX,0
1685,0|0|tr|S1HAR9|S1HAR9_ECOLX,0
1686,0|0|tr|J2FNB5|J2FNB5_SHISO,0
1687,0|0|tr|J2NNM9|J2NNM9_SHISO,0
1688,0|0|tr|J2FV69|J2FV69_SHISO,0
1689,0|0|tr|J2Z8S2|J2Z8S2_SHISO,0
1690,0|0|tr|J2YWN7|J2YWN7_SHISO,0
1691,0|0|tr|J2YU08|J2YU08_SHISO,0
1692,0|0|tr|C8THX4|C8THX4_ECO26,0
1693,0|0|tr|Q2KY69|Q2KY69_BORA1,0
1694,0|0|tr|Q2KX11|Q2KX11_BORA1,0
1695,0|0|tr|Q2L1M8|Q2L1M8_BORA1,0
1696,0|0|tr|Q2L2Q5|Q2L2Q5_BORA1,0
1697,0|0|tr|Q2KUF0|Q2KUF0_BORA1,0
1698,0|0|tr|Q2KYJ7|Q2KYJ7_BORA1,0
1699,0|0|tr|Q2KVA7|Q2KVA7_BORA1,0
1700,0|0|tr|Q2L1X8|Q2L1X8_BORA1,0
1701,0|0|tr|Q2KXL0|Q2KXL0_BORA1,0
1702,0|0|tr|Q2KZZ1|Q2KZZ1_BORA1,0
1703,0|0|tr|Q2KZ60|Q2KZ60_BORA1,0
1704,0|0|tr|Q2KUB2|Q2KUB2_BORA1,0
1705,0|0|tr|Q2KY67|Q2KY67_BORA1,0
1706,0|0|tr|Q2L1N9|Q2L1N9_BORA1,0
1707,0|0|tr|Q2L0S8|Q2L0S8_BORA1,0
1708,0|0|tr|Q2KUG7|Q2KUG7_BORA1,0
1709,0|0|tr|Q2KVR6|Q2KVR6_BORA1,0
1710,0|0|tr|Q2L210|Q2L210_BORA1,0
1711,0|0|sp|Q2L1Z5|Y1540_BORA1,0
1712,0|0|tr|Q2L074|Q2L074_BORA1,0
1713,0|0|tr|Q2KWK2|Q2KWK2_BORA1,0
1714,0|0|tr|Q2L206|Q2L206_BORA1,0
1715,0|0|tr|Q2L0Z0|Q2L0Z0_BORA1,0
1716,0|0|tr|Q2L0G5|Q2L0G5_BORA1,0
1717,0|0|tr|Q2L1T2|Q2L1T2_BORA1,0
1718,0|0|tr|Q2L1N6|Q2L1N6_BORA1,0
1719,0|0|tr|Q2KXJ3|Q2KXJ3_BORA1,0
1720,0|0|tr|Q2KVL3|Q2KVL3_BORA1,0
1721,0|0|tr|Q2KVD1|Q2KVD1_BORA1,0
1722,0|0|tr|Q2KUV5|Q2KUV5_BORA1,0
1723,0|0|tr|Q2KUS1|Q2KUS1_BORA1,0
1724,0|0|tr|Q2KUM2|Q2KUM2_BORA1,0
1725,0|0|tr|Q2KUG8|Q2KUG8_BORA1,0
1726,0|0|tr|Q2KUN8|Q2KUN8_BORA1,0
1727,0|0|tr|Q2KXX4|Q2KXX4_BORA1,0
1728,0|0|tr|Q2KZQ3|Q2KZQ3_BORA1,0
1729,0|0|tr|Q2KYX4|Q2KYX4_BORA1,0
1730,0|0|tr|Q2KWA6|Q2KWA6_BORA1,0
1731,0|0|tr|Q2KV92|Q2KV92_BORA1,0
1732,0|0|tr|Q2KV14|Q2KV14_BORA1,0
1733,0|0|tr|Q2KY21|Q2KY21_BORA1,0
1734,0|0|tr|Q2KY71|Q2KY71_BORA1,0
1735,0|0|tr|Q2KVI6|Q2KVI6_BORA1,0
1736,0|0|tr|Q2L0Y1|Q2L0Y1_BORA1,0
1737,0|0|tr|Q2KZV4|Q2KZV4_BORA1,0
1738,0|0|tr|Q2KZN7|Q2KZN7_BORA1,0
1739,0|0|tr|Q2KZ00|Q2KZ00_BORA1,0
1740,0|0|tr|Q2KY85|Q2KY85_BORA1,0
1741,0|0|tr|Q2KYR8|Q2KYR8_BORA1,0
1742,0|0|tr|Q2KZP7|Q2KZP7_BORA1,0
1743,0|0|tr|Q2KXS7|Q2KXS7_BORA1,0
1744,0|0|tr|Q2KX39|Q2KX39_BORA1,0
1745,0|0|tr|Q2L1F4|Q2L1F4_BORA1,0
1746,0|0|tr|Q2KYG6|Q2KYG6_BORA1,0
1747,0|0|tr|Q2KTY7|Q2KTY7_BORA1,0
1748,0|0|tr|Q2KU25|Q2KU25_BORA1,0
1749,0|0|tr|Q2KXF0|Q2KXF0_BORA1,0
1750,0|0|tr|Q2L212|Q2L212_BORA1,0
1751,0|0|tr|Q2L209|Q2L209_BORA1,0
1752,0|0|tr|Q2KWV2|Q2KWV2_BORA1,0
1753,0|0|tr|Q2KXU2|Q2KXU2_BORA1,0
1754,0|0|tr|Q2KZP3|Q2KZP3_BORA1,0
1755,0|0|tr|Q2KWQ4|Q2KWQ4_BORA1,0
1756,0|0|tr|Q9KUG7|Q9KUG7_VIBCH,0
1757,0|0|tr|Q9KQL7|Q9KQL7_VIBCH,0
1758,0|0|tr|Q9KV55|Q9KV55_VIBCH,0
1759,0|0|tr|Q9KUW1|Q9KUW1_VIBCH,0
1760,0|0|tr|Q9KM07|Q9KM07_VIBCH,0
1761,0|0|tr|Q9KS96|Q9KS96_VIBCH,0
1762,0|0|tr|Q9KVG8|Q9KVG8_VIBCH,0
1763,0|0|tr|Q9KVM4|Q9KVM4_VIBCH,0
1764,0|0|tr|Q9KV89|Q9KV89_VIBCH,0
1765,0|0|tr|Q9KRV0|Q9KRV0_VIBCH,0
1766,0|0|tr|Q9KQ51|Q9KQ51_VIBCH,0
1767,0|0|tr|Q9KN10|Q9KN10_VIBCH,0
1768,0|0|tr|Q9KN07|Q9KN07_VIBCH,0
1769,0|0|tr|Q9KU72|Q9KU72_VIBCH,0
1770,0|0|tr|Q9KM39|Q9KM39_VIBCH,0
1771,0|0|tr|Q9KT19|Q9KT19_VIBCH,0
1772,0|0|tr|Q9KVM3|Q9KVM3_VIBCH,0
1773,0|0|tr|Q9KS28|Q9KS28_VIBCH,0
1774,0|0|tr|Q9KLE8|Q9KLE8_VIBCH,0
1775,0|0|tr|Q9KL25|Q9KL25_VIBCH,0
1776,0|0|tr|Q9KV85|Q9KV85_VIBCH,0
1777,0|0|tr|Q9KSS2|Q9KSS2_VIBCH,0
1778,0|0|tr|Q9KN13|Q9KN13_VIBCH,0
1779,0|0|tr|Q9KLV5|Q9KLV5_VIBCH,0
1780,0|0|sp|Q9KV48|UBID_VIBCH,0
1781,0|0|tr|Q9KS92|Q9KS92_VIBCH,0
1782,0|0|tr|Q9KR32|Q9KR32_VIBCH,0
1783,0|0|tr|Q9KPR6|Q9KPR6_VIBCH,0
1784,0|0|sp|Q9KKJ5|TMCA_VIBCH,0
1785,0|0|tr|Q9KPZ0|Q9KPZ0_VIBCH,0
1786,0|0|tr|Q9KSE3|Q9KSE3_VIBCH,0
1787,0|0|tr|Q9KNR2|Q9KNR2_VIBCH,0
1788,0|0|sp|Q9KVL2|CDPA_VIBCH,0
1789,0|0|tr|Q9KRK4|Q9KRK4_VIBCH,0
1790,0|0|tr|Q9KRE9|Q9KRE9_VIBCH,0
1791,0|0|tr|Q9KRD3|Q9KRD3_VIBCH,0
1792,0|0|tr|Q9KPX7|Q9KPX7_VIBCH,0
1793,0|0|sp|Q9KNS2|FRDD_VIBCH,0
1794,0|0|sp|Q9KV08|HFLC_VIBCH,0
1795,0|0|tr|Q9KS31|Q9KS31_VIBCH,0
